id,num__accommodates,num__bedrooms,num__beds,num__price,num__availability_30,num__availability_60,num__availability_90,num__availability_365,num__number_of_reviews,num__number_of_reviews_ltm,num__number_of_reviews_l30d,num__review_scores_rating,num__review_scores_accuracy,num__review_scores_cleanliness,num__review_scores_checkin,num__review_scores_communication,num__review_scores_location,num__review_scores_value,num__reviews_per_month,num__bath_number,bool__host_has_profile_pic_t,bool__host_identity_verified_t,bool__has_availability_t,bool__instant_bookable_t
801555290212001276,1.609775486856633,2.22984290413721,1.2928360463758388,1.1157613683297738,1.5045471120700398,1.3518968513256042,1.2402866095710312,1.4039085044387993,-0.5788867179676577,-0.5071932565774988,0.20895315271372766,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,0.619591944452417,1.4168771565351614,1.0,1.0,1.0,0.0
801626841489860100,-0.12821652121238458,0.15265713114291848,-0.19296682445906282,0.4119086478168745,-0.9841626005420826,-1.213502036698721,-1.3968504403168283,-0.8304866475713396,-0.4193041958792669,0.2329772227547566,-0.714689735599278,-0.24561716985054988,-0.15327130858924023,-0.8612182355143435,0.3445422258162842,0.31365206259033207,-0.062290414565775165,-0.31631403912376194,0.5959693455709292,0.7321588343109712,1.0,0.0,1.0,0.0
801719296076243672,-0.12821652121238458,0.15265713114291848,-0.19296682445906282,-0.5734851609011846,-0.22672920974708882,0.3257372961158741,0.5810023470990664,-0.5760359541039928,-0.49909545692346224,-0.1371080169113711,1.1325960410267333,0.4988795157394853,0.4480627506044213,0.5493437639472704,-0.17083577845425257,0.31365206259033207,-0.4369979781793664,0.4850319123773739,-0.1599538186366879,-0.637277810137409,1.0,1.0,1.0,1.0
802336948102442312,0.7407794828221241,1.1912500176400642,0.549934610958388,0.4503006143903054,1.1799328017293282,0.6848931404392796,0.8117518389642542,-0.7668739742045029,-0.5788867179676577,-0.5071932565774988,-0.2528682914427752,0.4988795157394853,0.4480627506044213,-0.5859866258632968,0.3445422258162842,0.31365206259033207,-0.5732552740388538,0.6784602454983385,-0.3489346096885921,2.1015954787593514,1.0,1.0,1.0,1.0
802453183494613674,0.7407794828221241,0.15265713114291848,0.549934610958388,-0.16397085078458865,1.1799328017293282,1.1466649402836582,1.0095371177058436,1.3959569202679447,-0.5689128103371333,-0.46093260161923283,-0.2528682914427752,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,0.1140683283885733,0.7321588343109712,1.0,1.0,1.0,0.0
802618386349128630,-0.9972125252468933,-0.8859357553542272,-0.9358682598765137,-0.48390390556317925,-0.9841626005420826,-1.2648100144592076,-0.5397808991032739,1.0222324642377791,-0.5988345332287065,-0.5997145664940308,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,-0.30074068231987894,0.6784602454983385,-0.7363452313449959,-0.637277810137409,1.0,0.0,1.0,0.0
802934720847531501,-0.12821652121238458,0.15265713114291848,-0.19296682445906282,1.6660462225489496,-0.9841626005420826,-1.2648100144592076,-1.4298146534404264,-1.379145955360306,-0.6088084408592309,-0.6459752214522967,-0.714689735599278,-0.5693113809766503,0.4480627506044213,0.5493437639472704,-2.121909651764147,0.31365206259033207,0.5508674168019169,-1.1729252286594576,-0.7505187906738886,-0.637277810137409,1.0,1.0,1.0,0.0
802981786427542912,-0.12821652121238458,0.15265713114291848,-0.19296682445906282,-0.9574048266354934,-0.9841626005420826,-1.1621940589382347,-1.36388622719323,0.7280238499161594,-0.6088084408592309,-0.6459752214522967,-0.714689735599278,-1.6698716988053957,-0.6543830245839601,0.5493437639472704,-2.121909651764147,0.31365206259033207,0.5508674168019169,-0.2334161820719196,-0.7883149488842696,-0.637277810137409,1.0,1.0,1.0,0.0
802986610129897377,-0.12821652121238458,-0.8859357553542272,-0.9358682598765137,-0.9446075044443497,2.153775732751463,1.7623606734094965,1.5040003145598173,0.6167016715241952,-0.6287562561202797,-0.7384965313688286,-0.2528682914427752,-9.211946818043565,-6.233426795991829,-9.771841597966974,0.3445422258162842,-12.590786519458609,0.5508674168019169,-10.374587361413878,-0.5142928018590084,-0.637277810137409,1.0,1.0,1.0,0.0
802991145996247062,0.3062814808048698,0.15265713114291848,-0.19296682445906282,-0.41991729460746113,-0.9841626005420826,-1.2648100144592076,-1.3968504403168283,-0.8702445684256125,-0.6088084408592309,-0.6459752214522967,-0.714689735599278,-1.6698716988053957,-2.8926820226937036,-1.7557209668802438,-0.8702773556785556,0.31365206259033207,-1.7314422888444956,-2.0848016562297156,-0.7694168697790791,1.4168771565351614,1.0,1.0,1.0,0.0
